# mzprime m4 sum_w_post_smearing v_mu4 v_4i epsilon u_mu4 chi2 decay_length MB_N_events eff_geom eff_selection eff_total
6.514000e-02 7.444000e-02 9.663281e-03 2.228817e-04 3.152024e-04 8.000000e-04 2.228817e-04 1.365281e+01 2.955585e-03 4.800358e+02 1.012592e-01 3.583949e-02 5.891830e-05
3.207000e-02 5.878000e-02 5.834886e-02 9.928094e-05 1.404045e-04 8.000000e-04 9.928094e-05 9.523259e+00 1.296034e-03 5.751275e+02 1.535089e-01 4.092881e-02 7.361155e-05
9.848000e-01 5.878000e-02 9.648921e-12 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180195e+01 1.036094e+08 9.649886e-04 3.238527e-02 4.183291e-02 3.885990e-10
8.249000e-02 3.888000e-01 9.768012e-04 6.951567e-04 9.830997e-04 8.000000e-04 6.951565e-04 9.925066e+00 4.784685e-07 4.720322e+02 9.818578e-02 3.131305e-02 6.156895e-05
8.751000e-01 3.257000e-02 8.149189e-13 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180202e+01 1.248954e+09 8.150004e-05 3.277738e-02 3.901434e-02 2.039205e-11
4.571000e-02 8.886000e-01 8.421886e-06 1.515907e-03 2.143814e-03 8.000000e-04 1.515906e-03 3.174230e+01 2.571291e-09 1.935328e+01 1.478627e-01 1.647076e-02 4.327800e-05
2.850000e-02 8.886000e-01 9.804050e-06 2.535667e-03 3.585963e-03 8.000000e-04 2.535659e-03 3.120942e+01 3.569150e-10 6.303620e+01 1.843014e-01 1.596270e-02 4.866020e-05
2.251000e-02 1.512000e-01 6.911965e-02 8.793605e-05 1.243604e-04 8.000000e-04 8.793605e-05 9.297413e+00 3.764649e-05 5.344849e+02 1.567456e-01 3.357822e-02 7.060049e-05
1.579000e+00 2.572000e-02 4.892155e-06 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180203e+01 4.322620e+10 4.892645e+02 1.204114e-11 3.889712e-02 1.047591e-03
2.122000e-01 2.154000e-01 1.069266e-04 1.153671e-03 1.631536e-03 8.000000e-04 1.153670e-03 2.626779e+01 2.625192e-03 1.423146e+02 6.422816e-02 1.189792e-02 2.678018e-05
5.144000e-02 1.512000e-01 1.646234e-02 3.162293e-03 4.472136e-03 8.000000e-04 3.162278e-03 3.074170e+02 1.577464e-07 1.646250e+05 1.018327e-01 3.463630e-02 7.585086e-05
6.514000e-02 2.424000e-01 4.770488e-03 3.026522e-04 4.280148e-04 8.000000e-04 3.026522e-04 1.170191e+01 6.551659e-06 4.369688e+02 1.002925e-01 3.387501e-02 5.905359e-05
1.489000e-01 2.728000e-01 2.350600e-04 1.270593e-03 1.796888e-03 8.000000e-04 1.270592e-03 1.569869e+01 1.706659e-06 3.794823e+02 7.727963e-02 1.239088e-02 2.579804e-05
4.849000e-01 2.894000e-02 5.921662e-11 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180159e+01 2.115065e+08 5.922254e-03 3.570777e-02 3.900352e-02 1.811490e-10
1.489000e-01 1.194000e-01 7.845242e-05 1.740243e-03 2.461072e-03 8.000000e-04 1.740241e-03 1.722270e+01 3.014313e+04 2.375890e+02 6.098276e-02 3.106906e-02 5.153350e-06
6.141000e-01 7.017000e-01 2.016059e-09 1.000000e-08 1.414214e-08 8.000000e-04 1.000000e-08 3.180203e+01 1.559751e+05 2.016059e-13 4.340327e-02 1.445008e-03 1.766507e-07
1.323000e-01 1.000000e-02 1.818208e-09 9.999167e-03 1.414025e-02 8.000000e-04 9.998668e-03 3.178901e+01 2.425060e+08 1.817905e-01 5.057095e-02 3.616657e-02 7.796456e-11
6.514000e-02 4.642000e-02 1.127071e-04 1.594583e-03 2.255078e-03 8.000000e-04 1.594581e-03 1.542842e+01 1.727176e+05 2.865797e+02 8.191562e-02 3.703436e-02 7.042302e-07
2.533000e-02 1.914000e-01 3.613173e-02 1.245416e-04 1.761284e-04 8.000000e-04 1.245416e-04 7.844658e+00 1.169946e-05 5.604249e+02 1.648261e-01 3.532611e-02 5.753989e-05
2.000000e+00 3.455000e-01 3.566579e-07 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.179846e+01 2.494645e+05 3.566935e+01 2.491230e-05 1.116045e-02 3.436528e-04
1.108000e+00 2.031000e-02 1.029129e-14 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180203e+01 3.401016e+10 1.029232e-06 3.660933e-02 4.058598e-02 6.451670e-13
8.751000e-01 1.194000e-01 1.938526e-09 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.178380e+01 1.852281e+06 1.938720e-01 3.200888e-02 2.844250e-02 4.768066e-08
2.533000e-02 3.070000e-01 1.277513e-02 1.948730e-04 2.755921e-04 8.000000e-04 1.948730e-04 1.114194e+01 1.159962e-06 4.851421e+02 1.316009e-01 3.122509e-02 8.191242e-05
1.323000e-01 1.266000e-02 8.568927e-09 9.999167e-03 1.414025e-02 8.000000e-04 9.998668e-03 3.170739e+01 7.395246e+07 8.567501e-01 6.821056e-02 4.484230e-02 4.073959e-10
2.000000e+00 6.615000e-02 1.700613e-06 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180203e+01 9.802146e+08 1.700783e+02 1.405599e-09 3.532393e-02 1.050624e-03
7.776000e-01 7.444000e-02 3.310520e-10 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.179778e+01 1.234270e+07 3.310851e-02 3.301598e-02 3.967900e-02 5.309264e-09
8.751000e-01 2.424000e-01 3.494542e-08 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.135217e+01 5.177411e+04 3.494891e+00 3.643053e-02 1.607303e-02 1.064981e-06
7.776000e-01 1.125000e-02 5.391203e-15 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180203e+01 1.609199e+11 5.391742e-07 3.539570e-02 3.804832e-02 8.862760e-14
2.533000e-02 2.894000e-02 1.003377e-01 6.414025e-05 9.070801e-05 8.000000e-04 6.414025e-05 1.271292e+01 9.218492e-02 4.127865e+02 1.267243e-01 3.428961e-02 7.131948e-05
7.330000e-02 2.154000e-01 4.501356e-03 3.530334e-04 4.992646e-04 8.000000e-04 3.530334e-04 7.283163e+00 8.889852e-06 5.610157e+02 9.613892e-02 2.792040e-02 6.052931e-05
9.848000e-01 1.194000e-01 8.196119e-10 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.178996e+01 2.998418e+06 8.196939e-02 3.821850e-02 3.505120e-02 3.291190e-08
2.251000e-02 7.017000e-01 7.669183e-05 1.945321e-03 2.751094e-03 8.000000e-04 1.945317e-03 2.560709e+01 7.676089e-10 2.902228e+02 1.501057e-01 2.166504e-02 5.460034e-05
1.247000e+00 2.285000e-02 8.921232e-15 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180203e+01 3.038974e+10 8.922124e-07 3.262684e-02 4.232266e-02 7.880866e-13
5.144000e-02 1.266000e-02 4.082497e-06 7.536511e-03 1.065793e-02 8.000000e-04 7.536297e-03 2.164453e+01 2.882021e+06 2.318817e+02 8.694250e-02 4.118076e-02 1.456211e-08
2.251000e-02 2.894000e-02 1.108914e-01 6.017702e-05 8.510316e-05 8.000000e-04 6.017702e-05 1.515173e+01 3.320815e-02 4.015681e+02 1.588020e-01 3.617409e-02 6.300127e-05
1.777000e+00 1.604000e-02 3.557722e-06 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180203e+01 7.413286e+11 3.558078e+02 4.750948e-13 4.158901e-02 1.304704e-03
5.789000e-02 4.924000e-01 6.043496e-04 8.362133e-04 1.182584e-03 8.000000e-04 8.362130e-04 1.776595e+01 7.967727e-08 4.225931e+02 1.287435e-01 3.043364e-02 7.058037e-05
5.457000e-01 8.377000e-02 1.260227e-08 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.169449e+01 1.638844e+06 1.260353e+00 3.721020e-02 3.763976e-02 5.440593e-08
6.514000e-02 2.728000e-01 3.930516e-03 3.489416e-04 4.934780e-04 8.000000e-04 3.489416e-04 1.177386e+01 3.436332e-06 4.785807e+02 9.615998e-02 3.454302e-02 6.223470e-05
1.108000e+00 2.572000e-02 2.744015e-14 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180203e+01 1.043331e+10 2.744290e-06 3.040318e-02 4.207758e-02 1.589930e-12
2.850000e-02 2.154000e-01 2.747584e-02 1.386929e-04 1.961414e-04 8.000000e-04 1.386929e-04 1.035070e+01 8.385986e-06 5.285175e+02 1.426264e-01 3.575475e-02 6.736565e-05
2.533000e-02 6.236000e-01 2.060695e-04 1.342845e-03 1.899069e-03 8.000000e-04 1.342844e-03 2.797670e+01 2.906680e-09 3.715915e+02 2.021550e-01 2.554610e-02 6.427806e-05
6.141000e-01 2.894000e-02 9.078415e-12 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180197e+01 5.463767e+08 9.079323e-04 3.253009e-02 4.114114e-02 5.869197e-11
5.457000e-01 7.897000e-01 2.484623e-08 1.000000e-08 1.414214e-08 8.000000e-04 1.000000e-08 3.180203e+01 2.246705e+04 2.484623e-12 6.302789e-02 2.387126e-03 2.777959e-06
4.849000e-01 4.125000e-02 4.287267e-10 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.179732e+01 3.593584e+07 4.287696e-02 3.864668e-02 3.779508e-02 1.298672e-09
1.675000e-01 3.257000e-02 4.083466e-07 9.999167e-03 1.414025e-02 8.000000e-04 9.998668e-03 3.001832e+01 1.625896e+06 4.082786e+01 7.042673e-02 4.170654e-02 3.869337e-08
1.403000e+00 9.427000e-02 1.374599e-11 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180192e+01 4.034740e+07 1.374736e-03 2.601959e-02 3.623171e-02 2.079428e-09
6.910000e-01 2.728000e-01 5.237489e-07 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 2.711173e+01 1.058850e+04 5.238013e+01 4.492030e-02 1.589617e-02 7.782082e-06
2.122000e-01 3.070000e-01 3.717297e-05 1.861586e-03 2.632676e-03 8.000000e-04 1.861583e-03 2.339502e+01 1.670136e-06 1.288230e+02 7.782067e-02 5.276849e-03 1.267379e-05
8.249000e-02 1.000000e-02 7.420952e-08 9.999167e-03 1.414025e-02 8.000000e-04 9.998668e-03 3.094660e+01 3.656755e+07 7.419716e+00 8.371076e-02 3.998649e-02 8.610719e-10
2.251000e-02 5.541000e-01 5.019230e-04 9.047414e-04 1.279497e-03 8.000000e-04 9.047410e-04 1.727754e+01 7.219405e-09 4.108526e+02 1.251698e-01 2.524256e-02 6.868372e-05
1.403000e+00 1.425000e-02 1.835972e-16 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180203e+01 5.217601e+11 1.836155e-08 2.679262e-02 4.444586e-02 2.752824e-14
7.776000e-01 1.512000e-01 2.495103e-08 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.150461e+01 3.508019e+05 2.495352e+00 3.568267e-02 3.159872e-02 4.426241e-07
1.045000e-01 6.236000e-01 7.309415e-05 1.954479e-03 2.764046e-03 8.000000e-04 1.954476e-03 2.311973e+01 2.342392e-08 2.792189e+02 1.298893e-01 2.500402e-02 7.301624e-05
4.571000e-02 1.343000e-01 2.126096e-02 1.563262e-04 2.210786e-04 8.000000e-04 1.563262e-04 1.025791e+01 7.275023e-05 5.195726e+02 1.077271e-01 3.509841e-02 6.461800e-05
1.489000e-01 4.375000e-01 1.175829e-04 1.782100e-03 2.520266e-03 8.000000e-04 1.782098e-03 1.613609e+01 1.718007e-07 3.734294e+02 8.595756e-02 1.418019e-02 3.814051e-05
7.330000e-02 7.017000e-01 5.436121e-05 2.477397e-03 3.503558e-03 8.000000e-04 2.477389e-03 2.343643e+01 5.027584e-09 3.336417e+02 1.343388e-01 2.482073e-02 8.179007e-05
2.850000e-02 7.897000e-01 2.913321e-05 1.530108e-03 2.163897e-03 8.000000e-04 1.530106e-03 3.123696e+01 1.398013e-09 6.820756e+01 1.586962e-01 1.799425e-02 5.457254e-05
1.323000e-01 2.728000e-01 4.610078e-04 8.657722e-04 1.224386e-03 8.000000e-04 8.657719e-04 1.514745e+01 2.654004e-06 3.455538e+02 7.701795e-02 1.388795e-02 3.543926e-05
1.108000e+00 2.894000e-02 8.739036e-14 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180203e+01 5.759054e+09 8.739910e-06 3.263653e-02 4.176876e-02 5.203133e-12
6.514000e-02 1.194000e-01 9.302029e-03 2.550263e-04 3.606617e-04 8.000000e-04 2.550263e-04 8.226601e+00 9.666332e-05 6.049894e+02 1.041817e-01 3.427470e-02 6.574965e-05
2.533000e-02 7.897000e-01 2.774973e-05 1.554773e-03 2.198778e-03 8.000000e-04 1.554771e-03 3.139153e+01 1.068453e-09 6.707991e+01 1.602127e-01 1.687999e-02 5.197663e-05
1.045000e-01 2.424000e-01 1.069672e-03 6.547389e-04 9.259405e-04 8.000000e-04 6.547388e-04 1.222577e+01 3.905276e-06 4.585502e+02 8.969004e-02 2.173220e-02 4.115882e-05
3.829000e-01 8.886000e-01 1.627508e-07 1.000000e-08 1.414214e-08 8.000000e-04 1.000000e-08 3.180203e+01 4.557321e+03 1.627508e-11 7.307201e-02 9.460332e-03 1.635143e-05
3.609000e-02 1.266000e-02 1.870969e-05 4.756020e-03 6.725953e-03 8.000000e-04 4.755967e-03 1.735240e+01 1.672580e+06 4.232081e+02 1.029833e-01 3.946006e-02 2.735591e-08
1.403000e+00 4.375000e-01 7.008893e-09 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.167765e+01 1.763233e+04 7.009594e-01 2.828090e-02 6.187567e-03 2.250787e-06
1.176000e-01 4.924000e-01 2.119709e-04 1.250735e-03 1.768804e-03 8.000000e-04 1.250734e-03 1.707826e+01 1.481968e-07 3.315939e+02 9.924470e-02 2.681713e-02 7.043362e-05
1.108000e+00 1.125000e-02 2.992758e-16 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180203e+01 6.649811e+11 2.993057e-08 2.970056e-02 4.306190e-02 1.729427e-14
9.283000e-02 3.665000e-02 1.608489e-05 5.229206e-03 7.395113e-03 8.000000e-04 5.229134e-03 1.476544e+01 2.872050e+05 4.398347e+02 7.017453e-02 4.073691e-02 2.475018e-07
1.108000e+00 3.070000e-01 2.137078e-08 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.154975e+01 4.076542e+04 2.137292e+00 3.772445e-02 1.190798e-02 1.961580e-06
7.330000e-02 3.455000e-01 1.779101e-03 4.397506e-04 6.219012e-04 8.000000e-04 4.397505e-04 1.860863e+01 1.344459e-06 3.440436e+02 1.260893e-01 2.861651e-02 6.361509e-05
3.609000e-02 1.125000e-02 1.285506e-05 5.273324e-03 7.457503e-03 8.000000e-04 5.273251e-03 2.076420e+01 2.500301e+06 3.574729e+02 1.262001e-01 4.861717e-02 2.033863e-08
3.024000e-01 1.266000e-02 1.323146e-11 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180192e+01 2.037036e+09 1.323278e-03 4.426555e-02 3.555756e-02 7.583513e-12
7.330000e-02 4.642000e-02 9.281648e-05 2.105052e-03 2.976987e-03 8.000000e-04 2.105048e-03 1.519652e+01 1.753761e+05 4.112925e+02 9.083820e-02 4.326609e-02 8.298799e-07
4.309000e-01 1.604000e-02 3.834163e-12 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180199e+01 2.533160e+09 3.834547e-04 3.907112e-02 3.801115e-02 7.304517e-12
1.403000e+00 6.236000e-01 2.231730e-18 1.000000e-07 1.414214e-07 8.000000e-04 1.000000e-07 3.180203e+01 2.808569e+13 2.231730e-20 3.296010e-02 5.096418e-03 2.042073e-15
4.571000e-02 7.897000e-01 2.628864e-05 2.875872e-03 4.067081e-03 8.000000e-04 2.875860e-03 2.762607e+01 1.017234e-09 2.174239e+02 1.349512e-01 2.231734e-02 5.686916e-05
4.309000e-01 1.194000e-01 5.820840e-07 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 2.562203e+01 1.039008e+05 5.821422e+01 3.432197e-02 3.597086e-02 1.129597e-06
4.309000e-01 4.375000e-01 1.706014e-06 1.697213e-06 2.400222e-06 8.000000e-04 1.697213e-06 3.180203e+01 5.793845e+02 4.914227e-06 5.768142e-02 6.084823e-03 1.049819e-05
6.910000e-01 1.805000e-02 2.049577e-13 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180203e+01 9.219543e+09 2.049782e-05 3.563974e-02 4.460363e-02 2.071900e-12
3.609000e-02 7.017000e-01 6.941830e-05 2.020034e-03 2.856754e-03 8.000000e-04 2.020030e-03 2.760561e+01 1.835913e-09 2.832641e+02 1.419939e-01 2.596711e-02 5.897936e-05
4.309000e-01 1.512000e-01 2.227207e-06 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 1.721005e+01 3.098135e+04 2.227430e+02 4.028852e-02 2.512139e-02 4.710563e-06
1.108000e+00 4.642000e-02 1.297622e-12 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180202e+01 5.428463e+08 1.297752e-04 3.033789e-02 3.985010e-02 7.789457e-11
4.849000e-01 8.886000e-01 4.785521e-08 1.000000e-08 1.414214e-08 8.000000e-04 1.000000e-08 3.180203e+01 8.445127e+03 4.785521e-12 5.919807e-02 5.319608e-03 8.596526e-06
9.848000e-01 1.266000e-02 1.319435e-15 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180203e+01 2.290030e+11 1.319567e-07 3.110166e-02 3.716916e-02 4.875988e-14
6.141000e-01 4.642000e-02 1.533939e-10 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180071e+01 5.085252e+07 1.534093e-02 3.293931e-02 3.958970e-02 1.042013e-09
4.849000e-01 1.701000e-01 1.349837e-06 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 2.065664e+01 2.758406e+04 1.349972e+02 4.455582e-02 2.814602e-02 4.461112e-06
4.849000e-01 1.194000e-01 2.652459e-07 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.001764e+01 1.699960e+05 2.652725e+01 4.110150e-02 3.216636e-02 7.981660e-07
5.144000e-02 7.444000e-02 1.734494e-02 3.162293e-03 4.472136e-03 8.000000e-04 3.162278e-03 3.078518e+02 2.384670e-06 1.734512e+05 9.899976e-02 3.913986e-02 6.376480e-05
2.388000e-01 1.805000e-02 8.035699e-10 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.179578e+01 1.315577e+08 8.036502e-02 4.860023e-02 4.074769e-02 2.304194e-10
7.776000e-01 6.615000e-02 1.899711e-10 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180033e+01 2.222430e+07 1.899901e-02 3.244569e-02 3.942121e-02 3.114991e-09
9.283000e-02 1.000000e+00 1.588374e-06 1.035265e-08 1.464085e-08 8.000000e-04 1.035265e-08 3.180203e+01 1.596020e+02 1.702376e-10 1.415318e-01 1.460767e-02 3.527580e-05
6.514000e-02 5.878000e-02 3.968380e-04 1.061222e-03 1.500793e-03 8.000000e-04 1.061221e-03 1.127287e+01 8.031345e+04 4.469158e+02 9.123173e-02 3.995332e-02 2.623040e-06
1.176000e-01 3.455000e-01 5.615510e-04 7.583905e-04 1.072526e-03 8.000000e-04 7.583903e-04 1.746058e+01 1.200597e-06 3.229795e+02 8.035165e-02 2.052307e-02 5.227917e-05
4.309000e-01 7.017000e-01 1.615194e-07 1.000000e-08 1.414214e-08 8.000000e-04 1.000000e-08 3.180203e+01 1.565132e+04 1.615194e-11 5.602509e-02 5.294461e-03 5.532902e-06
1.403000e+00 1.194000e-01 6.418679e-11 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180139e+01 1.243386e+07 6.419321e-03 3.444639e-02 3.138537e-02 9.865712e-09
1.777000e+00 2.031000e-02 3.112709e-06 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180203e+01 2.271691e+11 3.113020e+02 1.928823e-12 3.950050e-02 1.124148e-03
6.910000e-01 5.223000e-02 9.610304e-11 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180135e+01 4.485711e+07 9.611265e-03 3.588553e-02 4.093121e-02 9.955637e-10
1.247000e+00 4.924000e-01 2.875177e-15 2.607654e-06 3.687780e-06 8.000000e-04 2.607654e-06 3.180203e+01 8.670376e+10 1.955080e-14 2.958205e-02 4.989024e-03 7.880206e-13
2.122000e-01 1.701000e-01 4.700220e-05 2.077644e-03 2.938226e-03 8.000000e-04 2.077639e-03 1.983451e+01 1.510516e+04 2.028899e+02 5.416029e-02 2.549864e-02 9.407096e-06
6.910000e-01 8.377000e-02 1.512746e-09 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.178707e+01 4.234773e+06 1.512897e-01 3.458177e-02 3.725084e-02 1.660166e-08
3.829000e-01 6.236000e-01 1.717201e-06 5.915720e-03 8.365945e-03 8.000000e-04 5.915616e-03 3.068919e+01 5.036132e-08 6.009472e+01 6.298996e-02 4.986045e-03 2.328356e-05
7.330000e-02 4.924000e-01 4.472305e-04 8.443915e-04 1.194150e-03 8.000000e-04 8.443912e-04 1.845426e+01 1.253717e-07 3.188740e+02 1.184282e-01 3.029041e-02 6.781343e-05
8.751000e-01 1.343000e-01 2.611528e-09 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.177330e+01 1.022443e+06 2.611789e-01 2.481894e-02 3.086468e-02 5.874260e-08
4.309000e-01 1.125000e-02 2.903967e-13 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180203e+01 1.520260e+10 2.904257e-05 3.256518e-02 3.702978e-02 5.750002e-13
2.687000e-01 6.615000e-02 6.904149e-07 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 2.340130e+01 3.047212e+05 6.904839e+01 5.153533e-02 3.666347e-02 2.866995e-07
4.571000e-02 1.805000e-02 2.536984e-05 4.036210e-03 5.708016e-03 8.000000e-04 4.036177e-03 1.033762e+01 9.898296e+05 4.132997e+02 1.034537e-01 4.199016e-02 6.701336e-08
4.309000e-01 2.154000e-01 4.089234e-06 7.312639e-03 1.034136e-02 8.000000e-04 7.312443e-03 2.062374e+01 9.074654e+03 2.186705e+02 4.228773e-02 2.128865e-02 1.047509e-05
2.000000e+00 2.285000e-02 2.253844e-06 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180203e+01 2.018431e+11 2.254069e+02 2.501382e-12 4.337258e-02 1.283798e-03
3.829000e-01 4.375000e-01 4.417795e-06 3.210903e-03 4.540880e-03 8.000000e-04 3.210887e-03 3.112914e+01 2.430505e-06 4.554702e+01 6.956311e-02 5.570641e-03 1.757563e-05
4.062000e-02 3.257000e-02 3.514149e-04 1.319908e-03 1.866630e-03 8.000000e-04 1.319907e-03 9.486513e+00 1.939956e+05 6.122198e+02 1.166815e-01 3.964196e-02 7.127087e-07
6.514000e-02 2.154000e-01 6.585995e-03 2.716937e-04 3.842328e-04 8.000000e-04 2.716936e-04 1.293414e+01 1.168372e-05 4.861613e+02 1.008336e-01 3.138508e-02 7.246764e-05
1.176000e-01 2.728000e-01 8.071458e-04 6.721345e-04 9.505414e-04 8.000000e-04 6.721343e-04 1.481886e+01 3.292478e-06 3.646400e+02 7.958047e-02 1.781925e-02 4.668170e-05
2.000000e+00 2.894000e-02 1.787601e-06 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180203e+01 6.114432e+10 1.787780e+02 9.749068e-12 4.092935e-02 1.127306e-03
1.675000e-01 2.572000e-02 9.790202e-08 9.999167e-03 1.414025e-02 8.000000e-04 9.998668e-03 3.079627e+01 5.333100e+06 9.788572e+00 5.377883e-02 4.265002e-02 8.846996e-09
1.885000e-01 5.878000e-02 5.362510e-06 9.999167e-03 1.414025e-02 8.000000e-04 9.998668e-03 9.654842e+00 1.307848e+05 5.361618e+02 5.785758e-02 3.777306e-02 6.789389e-07
6.514000e-02 1.914000e-01 6.464144e-03 2.686205e-04 3.798868e-04 8.000000e-04 2.686205e-04 1.079446e+01 1.727579e-05 4.664331e+02 9.357451e-02 3.499084e-02 6.096475e-05
4.849000e-01 3.665000e-02 1.837412e-10 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.179973e+01 6.457407e+07 1.837596e-02 3.509673e-02 4.360176e-02 5.477616e-10
5.144000e-02 6.615000e-02 1.795151e-02 3.162293e-03 4.472136e-03 8.000000e-04 3.162278e-03 3.144441e+02 5.254831e-06 1.795169e+05 1.091102e-01 4.003978e-02 6.391418e-05
6.514000e-02 1.805000e-02 6.261667e-06 6.882042e-03 9.732446e-03 8.000000e-04 6.881879e-03 2.215116e+01 1.470954e+06 2.965682e+02 1.021588e-01 3.507311e-02 3.989472e-08
1.885000e-01 1.194000e-01 4.118791e-05 3.081530e-03 4.357921e-03 8.000000e-04 3.081515e-03 1.882218e+01 3.171423e+04 3.911132e+02 5.856330e-02 3.068519e-02 5.401086e-06
4.062000e-02 2.894000e-02 2.327196e-04 1.669969e-03 2.361689e-03 8.000000e-04 1.669966e-03 6.269191e+00 2.535938e+05 6.490073e+02 1.020423e-01 4.189016e-02 5.087961e-07
3.829000e-01 1.061000e-01 6.142408e-07 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 2.723370e+01 1.179622e+05 6.143022e+01 3.722378e-02 3.717957e-02 7.968226e-07
4.062000e-02 1.343000e-01 2.834077e-02 1.296898e-04 1.834090e-04 8.000000e-04 1.296898e-04 9.311724e+00 8.226432e-05 4.766758e+02 1.243760e-01 3.921673e-02 6.747199e-05
2.122000e-01 7.897000e-01 3.415960e-06 4.015365e-03 5.678538e-03 8.000000e-04 4.015333e-03 3.092190e+01 1.140635e-08 5.507606e+01 9.472303e-02 1.458668e-02 4.791313e-05
1.323000e-01 6.615000e-02 2.591964e-05 3.983426e-03 5.633371e-03 8.000000e-04 3.983395e-03 2.023244e+01 9.969185e+04 4.112846e+02 6.592111e-02 4.177255e-02 1.165659e-06
3.403000e-01 1.805000e-02 6.678091e-11 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180148e+01 5.407526e+08 6.678759e-03 5.356269e-02 3.887010e-02 5.723313e-11
7.330000e-02 6.236000e-01 1.191639e-04 1.615091e-03 2.284081e-03 8.000000e-04 1.615089e-03 2.110659e+01 1.685731e-08 3.108415e+02 1.132465e-01 2.709579e-02 7.956838e-05
1.675000e-01 8.377000e-02 2.339329e-05 3.831598e-03 5.418658e-03 8.000000e-04 3.831570e-03 1.511829e+01 8.453660e+04 3.434403e+02 6.154808e-02 3.250984e-02 2.135145e-06
5.457000e-01 2.424000e-01 2.126220e-06 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 1.860078e+01 7.142214e+03 2.126433e+02 3.746074e-02 1.444283e-02 1.157874e-05
8.249000e-02 5.541000e-01 2.224631e-04 1.202946e-03 1.701221e-03 8.000000e-04 1.202945e-03 1.919621e+01 5.487303e-08 3.219217e+02 1.216748e-01 2.852081e-02 7.525850e-05
6.141000e-01 1.125000e-02 2.734387e-14 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180203e+01 6.294196e+10 2.734660e-06 3.812009e-02 3.798553e-02 1.898222e-13
2.000000e-02 2.285000e-02 1.625431e-01 5.681579e-05 8.034966e-05 8.000000e-04 5.681579e-05 1.103407e+01 1.488817e-01 5.246946e+02 1.481696e-01 3.640627e-02 7.073410e-05
