# mzprime m4 sum_w_post_smearing v_mu4 v_4i epsilon u_mu4 chi2 decay_length MB_N_events
2.533000e-02 3.888000e-01 5.515448e-01 2.581150e-05 3.650298e-05 1.000000e-02 2.581150e-05 1.748145e+01 3.249759e-05 3.674577e+02
3.024000e-01 8.377000e-02 3.443055e-04 1.070061e-03 1.513293e-03 1.000000e-02 1.070060e-03 1.383186e+01 8.368783e+04 3.942401e+02
1.247000e+00 6.236000e-01 4.331030e-06 5.481967e-03 7.752556e-03 1.000000e-02 5.481885e-03 2.912992e+01 3.600028e+01 1.301560e+02
1.403000e+00 2.154000e-01 8.355522e-18 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 9.275783e+15 3.640865e-22
3.609000e-02 7.444000e-02 7.877737e+00 8.338578e-06 1.179253e-05 1.000000e-02 8.338578e-06 6.796623e+00 1.046476e-01 5.477540e+02
1.108000e+00 7.017000e-01 4.756337e-06 6.007387e-03 8.495575e-03 1.000000e-02 6.007279e-03 2.830408e+01 9.075844e+00 1.716500e+02
7.330000e-02 2.728000e-01 5.424787e-01 2.543582e-05 3.597168e-05 1.000000e-02 2.543582e-05 1.451028e+01 8.231953e-04 3.509734e+02
4.062000e-02 3.665000e-02 6.469962e-02 5.979931e-05 8.456900e-05 1.000000e-02 5.979931e-05 2.229988e+01 2.578465e+05 2.313631e+02
7.776000e-01 8.886000e-01 4.758617e-10 1.230562e-09 1.740277e-09 1.000000e-02 1.230562e-09 3.180203e+01 8.128161e+06 7.205890e-16
1.675000e-01 2.154000e-01 3.579641e-02 8.779382e-05 1.241592e-04 1.000000e-02 8.779382e-05 1.702656e+01 2.091940e-03 2.759099e+02
2.388000e-01 1.000000e-02 2.219765e-19 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 3.769506e+19 9.672484e-24
2.687000e-01 3.455000e-01 3.160620e-03 1.862450e-04 2.633902e-04 1.000000e-02 1.862450e-04 2.530647e+01 2.901403e-04 1.096331e+02
2.251000e-02 1.266000e-02 1.306204e-02 1.369140e-04 1.936256e-04 1.000000e-02 1.369140e-04 1.956994e+01 1.711350e+06 2.448536e+02
1.176000e-01 4.924000e-01 2.501553e-02 1.171074e-04 1.656149e-04 1.000000e-02 1.171074e-04 1.805568e+01 1.693179e-05 3.430666e+02
3.024000e-01 2.154000e-01 2.878753e-03 3.171364e-04 4.484985e-04 1.000000e-02 3.171363e-04 2.278006e+01 5.957412e+03 2.895319e+02
6.910000e-01 4.924000e-01 6.941500e-05 2.092054e-03 2.958604e-03 1.000000e-02 2.092049e-03 2.194529e+01 5.992215e+01 3.038078e+02
1.176000e-01 1.000000e+00 4.661415e-06 2.705753e-10 3.826513e-10 1.000000e-02 2.705753e-10 3.180203e+01 3.754558e+05 3.412669e-13
7.776000e-01 4.642000e-02 2.725320e-19 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 1.936499e+18 1.187541e-23
8.249000e-02 1.914000e-01 5.308182e-01 2.796866e-05 3.955365e-05 1.000000e-02 2.796866e-05 1.059862e+01 2.705151e-03 4.152303e+02
6.910000e-01 1.000000e+00 8.404880e-09 1.577999e-09 2.231628e-09 1.000000e-02 1.577999e-09 3.180203e+01 7.124955e+05 2.092883e-14
7.330000e-02 2.424000e-01 5.988916e-01 2.669389e-05 3.775086e-05 1.000000e-02 2.669389e-05 1.477292e+01 1.074900e-03 4.267484e+02
3.024000e-01 1.914000e-01 3.231130e-03 3.720258e-04 5.261239e-04 1.000000e-02 3.720257e-04 1.062449e+01 8.655827e+03 4.471986e+02
8.249000e-02 4.375000e-01 9.761517e-02 6.151121e-05 8.698999e-05 1.000000e-02 6.151121e-05 1.464177e+01 4.272685e-05 3.693396e+02
1.403000e+00 4.642000e-02 6.090149e-29 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 8.848389e+26 6.091821e-41
8.249000e-02 7.897000e-01 2.972781e-03 2.298837e-04 3.251047e-04 1.000000e-02 2.298837e-04 2.942115e+01 5.184078e-07 1.571011e+02
9.848000e-01 4.642000e-02 6.833504e-08 9.999127e-03 1.414019e-02 1.000000e-02 9.998628e-03 3.112381e+01 2.154561e+06 6.832311e+00
2.000000e+00 3.455000e-01 3.620636e-18 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 3.616991e+15 1.577669e-22
7.330000e-02 1.000000e-02 1.341398e-04 1.923618e-03 2.720401e-03 1.000000e-02 1.923614e-03 9.771278e+00 3.912784e+06 4.963581e+02
7.330000e-02 1.701000e-01 8.581723e-01 2.173043e-05 3.073147e-05 1.000000e-02 2.173043e-05 1.556953e+01 5.037493e-03 4.052389e+02
6.514000e-02 6.236000e-01 1.989182e-02 1.460863e-04 2.065972e-04 1.000000e-02 1.460863e-04 2.150119e+01 1.628510e-06 4.245155e+02
6.141000e-01 5.878000e-02 6.717365e-18 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 2.289315e+17 2.927049e-22
3.609000e-02 3.257000e-02 5.661623e-02 6.565244e-05 9.284657e-05 1.000000e-02 6.565244e-05 1.826530e+01 2.450623e+05 2.440297e+02
2.251000e-02 1.000000e+00 2.902313e-04 1.829490e-09 2.587289e-09 1.000000e-02 1.829490e-09 3.180203e+01 3.008826e+02 9.714133e-10
2.388000e-01 1.914000e-01 4.779060e-03 2.062521e-04 2.916846e-04 1.000000e-02 2.062521e-04 1.632728e+01 8.637305e+03 2.033010e+02
2.388000e-01 2.728000e-01 6.740492e-03 1.308548e-04 1.850567e-04 1.000000e-02 1.308548e-04 2.710595e+01 2.352592e-03 1.154174e+02
2.122000e-01 2.154000e-01 3.156070e-09 3.976563e-10 5.623709e-10 1.000000e-02 3.976563e-10 3.180203e+01 2.207511e+10 4.990709e-16
7.330000e-02 2.154000e-01 8.025994e-01 2.614668e-05 3.697698e-05 1.000000e-02 2.614668e-05 8.515652e+00 1.620844e-03 5.486960e+02
1.176000e-01 7.444000e-02 1.078193e-02 1.941745e-04 2.746042e-04 1.000000e-02 1.941745e-04 1.303910e+01 8.093333e+04 4.065190e+02
4.309000e-01 7.897000e-01 1.691602e-08 2.294220e-10 3.244517e-10 1.000000e-02 2.294220e-10 3.180203e+01 1.806663e+07 8.903657e-16
3.829000e-01 5.223000e-02 2.761581e-05 2.629186e-03 3.718218e-03 1.000000e-02 2.629177e-03 2.362361e+01 3.859782e+05 1.908976e+02
2.687000e-01 4.125000e-02 7.949211e-05 2.447256e-03 3.460933e-03 1.000000e-02 2.447249e-03 1.058121e+01 3.531066e+05 4.760833e+02
2.000000e+00 7.444000e-02 6.070360e-29 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 3.479156e+26 6.072027e-41
7.330000e-02 3.888000e-01 2.085149e-01 3.991284e-05 5.644528e-05 1.000000e-02 3.991284e-05 1.720565e+01 1.144091e-04 3.321715e+02
1.045000e-01 5.541000e-01 2.074781e-02 1.343653e-04 1.900212e-04 1.000000e-02 1.343653e-04 1.905502e+01 7.089949e-06 3.745817e+02
5.789000e-02 5.223000e-02 5.457469e-02 9.295781e-05 1.314622e-04 1.000000e-02 9.295781e-05 1.620025e+01 7.514466e+04 4.715883e+02
4.571000e-02 1.194000e-01 3.445343e+00 1.298186e-05 1.835912e-05 1.000000e-02 1.298186e-05 6.084694e+00 1.532728e-02 5.806390e+02
2.000000e+00 3.888000e-01 6.606473e-18 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 1.989760e+15 2.878728e-22
7.776000e-01 2.728000e-01 1.157758e-04 1.723350e-03 2.437182e-03 1.000000e-02 1.723348e-03 1.756295e+01 3.730750e+03 3.438466e+02
6.141000e-01 3.888000e-01 1.402217e-04 1.534446e-03 2.170031e-03 1.000000e-02 1.534444e-03 1.384185e+01 2.472077e+02 3.301552e+02
7.776000e-01 1.194000e-01 2.547223e-05 4.408782e-03 6.234898e-03 1.000000e-02 4.408739e-03 1.391335e+01 3.791657e+04 4.951128e+02
2.533000e-02 1.000000e+00 1.799428e-06 2.398884e-11 3.392535e-11 1.000000e-02 2.398884e-11 3.180203e+01 2.210804e+06 1.035507e-15
1.247000e+00 1.701000e-01 8.523685e-06 6.590469e-03 9.320128e-03 1.000000e-02 6.590326e-03 1.292285e+01 1.924451e+04 3.702201e+02
4.571000e-02 1.914000e-01 2.442217e+00 1.459102e-05 2.063482e-05 1.000000e-02 1.459102e-05 1.028402e+01 2.801097e-03 5.199428e+02
7.330000e-02 1.914000e-01 8.229577e-01 2.634957e-05 3.726392e-05 1.000000e-02 2.634957e-05 1.157955e+01 2.322850e-03 5.713793e+02
4.062000e-02 2.572000e-02 1.695197e-02 1.687094e-04 2.385911e-04 1.000000e-02 1.687094e-04 8.883919e+00 3.131364e+05 4.825016e+02
2.122000e-01 2.424000e-01 1.447697e-02 1.047245e-04 1.481028e-04 1.000000e-02 1.047245e-04 2.202814e+01 4.132488e-03 1.587722e+02
4.062000e-02 3.888000e-01 4.938037e-01 3.001216e-05 4.244361e-05 1.000000e-02 3.001216e-05 1.463852e+01 6.181865e-05 4.447838e+02
5.789000e-02 7.444000e-02 2.224818e+00 1.581164e-05 2.236104e-05 1.000000e-02 1.581164e-05 7.973388e+00 1.867823e-01 5.562224e+02
8.751000e-01 4.924000e-01 2.553010e-05 2.770731e-03 3.918390e-03 1.000000e-02 2.770720e-03 2.810796e+01 1.041775e+02 1.959933e+02
1.176000e-01 4.375000e-01 4.152771e-02 1.005943e-04 1.422619e-04 1.000000e-02 1.005943e-04 1.553670e+01 3.286238e-05 4.202280e+02
3.403000e-01 3.257000e-02 2.173203e-17 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 4.139936e+17 9.469593e-22
2.251000e-02 3.257000e-02 2.072040e+01 5.185300e-06 7.333122e-06 1.000000e-02 5.185300e-06 8.258683e+00 2.027735e+00 5.571165e+02
2.000000e+00 1.194000e-01 9.681243e-28 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 3.235632e+25 9.683901e-40
2.850000e-02 7.897000e-01 4.124605e-03 2.009244e-04 2.841500e-04 1.000000e-02 2.009244e-04 2.990589e+01 8.099360e-08 1.665129e+02
1.176000e-01 3.070000e-01 8.419808e-02 6.932856e-05 9.804539e-05 1.000000e-02 6.932856e-05 1.495052e+01 2.094954e-04 4.046938e+02
1.675000e-01 8.377000e-02 3.811672e-03 3.499512e-04 4.949057e-04 1.000000e-02 3.499512e-04 1.038737e+01 6.465175e+04 4.667997e+02
2.251000e-02 2.031000e-02 9.832969e-02 7.032908e-05 9.946034e-05 1.000000e-02 7.032908e-05 1.697447e+01 3.431051e+05 4.863563e+02
3.207000e-02 8.886000e-01 2.137824e-04 2.381652e-10 3.368165e-10 1.000000e-02 2.381652e-10 3.180203e+01 5.118610e+04 1.212631e-11
3.403000e-01 2.154000e-01 1.574365e-03 3.721355e-04 5.262790e-04 1.000000e-02 3.721355e-04 2.261816e+01 7.735037e+03 2.180256e+02
5.789000e-02 5.541000e-01 5.057610e-02 8.684259e-05 1.228140e-04 1.000000e-02 8.684259e-05 1.872510e+01 5.182621e-06 3.814265e+02
6.141000e-01 1.914000e-01 1.689502e-04 1.184918e-03 1.675726e-03 1.000000e-02 1.184917e-03 2.332782e+01 1.829053e+04 2.372113e+02
1.323000e-01 5.223000e-02 2.014808e-03 4.510048e-04 6.378170e-04 1.000000e-02 4.510048e-04 1.778968e+01 1.723960e+05 4.098227e+02
2.251000e-02 1.061000e-01 1.701433e+01 5.697018e-06 8.056801e-06 1.000000e-02 5.697018e-06 9.492443e+00 2.608187e-02 5.522174e+02
7.330000e-02 3.665000e-02 9.020750e-03 2.616912e-04 3.700872e-04 1.000000e-02 2.616911e-04 1.122405e+01 2.679571e+05 6.177613e+02
4.062000e-02 1.194000e-01 4.578475e+00 1.140231e-05 1.612530e-05 1.000000e-02 1.140231e-05 6.138372e+00 1.534215e-02 5.952600e+02
2.533000e-02 7.017000e-01 1.245199e-02 1.592485e-04 2.252114e-04 1.000000e-02 1.592485e-04 2.462920e+01 1.447667e-07 3.157833e+02
1.675000e-01 4.125000e-02 4.680258e-04 1.063146e-03 1.503514e-03 1.000000e-02 1.063145e-03 1.109075e+01 2.747677e+05 5.289998e+02
1.579000e+00 4.125000e-02 1.018626e-29 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 2.553036e+27 1.018905e-41
5.144000e-02 2.154000e-01 1.720718e+00 1.851531e-05 2.618460e-05 1.000000e-02 1.851531e-05 8.116276e+00 1.546670e-03 5.898911e+02
2.000000e+00 3.665000e-02 6.277824e-31 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 1.198987e+28 6.279547e-43
1.403000e+00 8.377000e-02 9.184377e-20 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 1.064308e+18 4.002034e-24
1.247000e+00 1.805000e-02 3.151870e-31 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 6.251473e+28 3.152735e-43
1.403000e+00 1.805000e-02 2.060157e-31 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 1.001573e+29 2.060723e-43
7.330000e-02 4.642000e-02 1.497595e-02 1.605699e-04 2.270801e-04 1.000000e-02 1.605699e-04 1.873593e+01 1.927414e+05 3.861201e+02
9.848000e-01 1.000000e-02 7.553770e-32 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 4.761389e+29 7.555844e-44
9.283000e-02 8.886000e-01 9.923613e-04 1.093043e-04 1.545796e-04 1.000000e-02 1.093043e-04 3.176964e+01 2.039780e-06 1.185617e+01
1.108000e+00 1.805000e-02 1.304443e-30 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 3.943388e+28 1.304802e-42
3.207000e-02 3.665000e-02 8.319307e+00 7.932219e-06 1.121785e-05 1.000000e-02 7.932219e-06 9.656088e+00 4.734203e+00 5.234516e+02
3.829000e-01 4.375000e-01 5.963040e-04 3.186990e-04 4.507084e-04 1.000000e-02 3.186990e-04 3.057291e+01 2.463338e-04 6.056602e+01
3.829000e-01 1.343000e-01 5.882572e-04 9.550804e-04 1.350687e-03 1.000000e-02 9.550800e-04 7.572113e+00 2.475311e+04 5.365957e+02
2.122000e-01 1.512000e-01 6.429238e-03 2.147406e-04 3.036891e-04 1.000000e-02 2.147406e-04 1.843452e+01 1.887377e+04 2.964748e+02
2.122000e-01 5.541000e-01 2.663779e-03 2.256830e-04 3.191639e-04 1.000000e-02 2.256830e-04 2.415714e+01 1.094333e-05 1.356738e+02
2.122000e-01 1.343000e-01 4.528698e-03 2.487373e-04 3.517676e-04 1.000000e-02 2.487373e-04 1.976381e+01 2.777240e+04 2.801916e+02
4.062000e-02 2.894000e-02 2.749863e-02 1.261419e-04 1.783915e-04 1.000000e-02 1.261419e-04 1.255742e+01 2.832927e+05 4.375518e+02
1.885000e-01 2.424000e-01 1.630052e-02 1.079623e-04 1.526818e-04 1.000000e-02 1.079623e-04 2.155866e+01 1.230302e-03 1.899966e+02
7.776000e-01 1.805000e-02 1.644524e-29 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 9.442982e+27 1.644976e-41
1.885000e-01 5.223000e-02 5.803837e-04 9.471858e-04 1.339522e-03 1.000000e-02 9.471854e-04 1.074692e+01 1.724466e+05 5.206976e+02
1.247000e+00 8.886000e-01 1.333740e-07 1.316880e-04 1.862349e-04 1.000000e-02 1.316880e-04 3.180196e+01 8.446086e+03 2.312935e-03
1.176000e-01 7.017000e-01 4.246044e-03 2.689822e-04 3.803983e-04 1.000000e-02 2.689822e-04 2.373244e+01 1.099585e-06 3.072073e+02
5.457000e-01 1.000000e+00 6.213104e-08 1.225447e-09 1.733043e-09 1.000000e-02 1.225447e-09 3.180203e+01 5.004030e+05 9.330339e-14
3.207000e-02 1.061000e-01 8.383804e+00 7.774174e-06 1.099434e-05 1.000000e-02 7.774174e-06 1.122990e+01 2.894068e-02 5.066986e+02
9.283000e-02 1.512000e-01 4.501768e-01 3.271298e-05 4.626315e-05 1.000000e-02 3.271298e-05 1.363997e+01 6.790776e-03 4.817519e+02
2.000000e+00 5.878000e-02 2.202559e-29 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 1.117771e+27 2.203163e-41
2.251000e-02 1.701000e-01 9.585691e+00 7.607429e-06 1.075853e-05 1.000000e-02 7.607429e-06 9.787095e+00 3.525757e-03 5.547525e+02
2.000000e+00 1.266000e-02 1.488925e-33 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 2.485605e+30 1.489333e-45
2.000000e-02 4.125000e-02 2.918263e+01 3.690802e-06 5.219582e-06 1.000000e-02 3.690802e-06 1.306321e+01 9.645078e-01 3.975263e+02
5.457000e-01 5.878000e-02 1.296875e-05 6.505311e-03 9.199704e-03 1.000000e-02 6.505173e-03 1.407859e+01 1.464165e+05 5.488255e+02
1.176000e-01 8.377000e-02 1.188520e-02 1.468801e-04 2.077198e-04 1.000000e-02 1.468801e-04 1.962999e+01 7.218029e+04 2.564083e+02
2.388000e-01 1.125000e-02 3.565713e-19 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 2.087687e+19 1.553737e-23
5.789000e-02 6.615000e-02 2.182456e+00 1.317413e-05 1.863103e-05 1.000000e-02 1.317413e-05 1.511199e+01 9.535461e-01 3.787821e+02
1.045000e-01 2.572000e-02 6.714140e-04 9.216519e-04 1.303412e-03 1.000000e-02 9.216515e-04 1.092246e+01 5.942846e+05 5.703274e+02
2.000000e+00 1.805000e-02 1.015501e-32 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 4.126932e+29 1.015780e-44
7.330000e-02 1.512000e-01 1.056788e+00 2.350639e-05 3.324305e-05 1.000000e-02 2.350639e-05 9.543527e+00 6.489806e-03 5.839285e+02
2.000000e+00 2.728000e-01 1.505830e-18 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 1.191718e+16 6.561560e-23
2.850000e-02 2.894000e-02 1.079451e+01 5.093410e-06 7.203169e-06 1.000000e-02 5.093410e-06 1.771171e+01 9.579920e+02 2.800400e+02
1.045000e-01 3.665000e-02 1.708744e-03 3.724395e-04 5.267089e-04 1.000000e-02 3.724394e-04 1.560198e+01 5.915544e+05 2.370218e+02
3.829000e-01 2.728000e-01 1.638882e-03 3.292525e-04 4.656333e-04 1.000000e-02 3.292525e-04 2.465310e+01 4.426712e+03 1.776666e+02
8.751000e-01 1.061000e-01 1.031291e-17 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 4.948572e+16 4.493782e-22
2.533000e-02 3.455000e-01 1.061920e+00 2.223035e-05 3.143847e-05 1.000000e-02 2.223035e-05 1.197627e+01 6.246486e-05 5.247889e+02
3.609000e-02 2.728000e-01 2.004488e+00 1.399511e-05 1.979208e-05 1.000000e-02 1.399511e-05 1.266814e+01 6.500745e-04 3.926053e+02
2.000000e+00 8.377000e-02 1.008147e-28 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 1.938975e+26 1.008424e-40
1.108000e+00 1.914000e-01 1.625929e-05 4.739877e-03 6.703123e-03 1.000000e-02 4.739824e-03 1.899818e+01 1.258131e+04 3.652883e+02
1.247000e+00 4.125000e-02 5.349228e-29 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 9.890169e+26 5.350696e-41
4.309000e-01 1.512000e-01 4.619883e-04 1.033363e-03 1.461395e-03 1.000000e-02 1.033362e-03 1.087867e+01 1.866168e+04 4.933290e+02
4.571000e-02 4.642000e-02 5.210395e+00 6.301917e-06 8.912257e-06 1.000000e-02 6.301917e-06 2.255038e+01 3.851210e+02 2.069265e+02
8.249000e-02 7.017000e-01 6.832136e-03 2.009421e-04 2.841750e-04 1.000000e-02 2.009421e-04 2.449397e+01 9.676270e-07 2.758662e+02
2.850000e-02 1.805000e-02 2.339784e-02 1.330033e-04 1.880951e-04 1.000000e-02 1.330033e-04 1.279258e+01 7.224404e+05 4.139050e+02
1.777000e+00 4.924000e-01 3.059041e-06 9.999127e-03 1.414019e-02 1.000000e-02 9.998628e-03 1.711371e+01 1.624659e+02 3.058507e+02
1.247000e+00 1.425000e-02 1.088969e-31 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 2.064844e+29 1.089268e-43
5.144000e-02 3.665000e-02 2.252994e-02 1.046402e-04 1.479836e-04 1.000000e-02 1.046402e-04 1.811565e+01 3.262085e+05 2.466931e+02
2.000000e-02 2.285000e-02 2.031674e+01 5.786027e-06 8.182677e-06 1.000000e-02 5.786027e-06 1.600006e+01 1.434077e+01 6.801659e+02
6.141000e-01 1.061000e-01 4.670757e-05 3.374229e-03 4.771854e-03 1.000000e-02 3.374210e-03 1.011826e+01 4.549226e+04 5.317854e+02
5.144000e-02 4.642000e-02 4.064608e-02 6.380972e-05 9.024058e-05 1.000000e-02 6.380972e-05 2.546135e+01 1.786099e+05 1.654979e+02
5.789000e-02 3.888000e-01 2.647884e-01 4.423350e-05 6.255561e-05 1.000000e-02 4.423350e-05 1.106650e+01 5.786752e-05 5.180857e+02
3.024000e-01 4.375000e-01 9.900781e-04 3.362184e-04 4.754846e-04 1.000000e-02 3.362184e-04 2.601504e+01 3.597515e-05 1.119212e+02
2.000000e+00 5.541000e-01 1.155237e-17 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 3.319887e+14 5.033870e-22
6.910000e-01 1.425000e-02 9.091073e-30 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 1.947105e+28 9.093569e-42
3.609000e-02 4.642000e-02 7.343169e+00 7.880351e-06 1.114450e-05 1.000000e-02 7.880351e-06 1.178489e+01 1.204370e+00 4.560104e+02
4.571000e-02 1.604000e-02 2.620896e-03 3.397717e-04 4.805098e-04 1.000000e-02 3.397717e-04 2.230825e+01 1.640554e+06 3.025689e+02
3.207000e-02 7.017000e-01 1.206986e-02 1.567167e-04 2.216309e-04 1.000000e-02 1.567167e-04 2.489446e+01 2.401027e-07 2.964373e+02
3.609000e-02 1.914000e-01 3.858565e+00 1.185291e-05 1.676255e-05 1.000000e-02 1.185291e-05 8.244154e+00 2.631198e-03 5.420956e+02
1.045000e-01 1.343000e-01 2.776868e-01 3.892795e-05 5.505243e-05 1.000000e-02 3.892795e-05 1.160231e+01 1.715040e-02 4.208024e+02
1.489000e-01 3.455000e-01 3.161685e-02 9.786343e-05 1.383998e-04 1.000000e-02 9.786343e-05 1.781759e+01 1.225248e-04 3.028025e+02
2.251000e-02 2.572000e-02 1.764202e+01 5.717499e-06 8.085765e-06 1.000000e-02 5.717499e-06 1.700021e+01 1.303114e+01 5.767141e+02
4.062000e-02 1.512000e-01 4.017734e+00 1.213655e-05 1.716367e-05 1.000000e-02 1.213655e-05 7.176586e+00 6.522195e-03 5.917954e+02
1.045000e-01 6.615000e-02 1.201293e-02 2.018348e-04 2.854375e-04 1.000000e-02 2.018348e-04 9.278538e+00 8.611041e+04 4.893741e+02
7.330000e-02 4.375000e-01 1.448344e-01 5.847405e-05 8.269480e-05 1.000000e-02 5.847405e-05 1.424255e+01 3.736560e-05 4.952199e+02
3.609000e-02 5.223000e-02 7.051413e+00 8.184934e-06 1.157525e-05 1.000000e-02 8.184934e-06 1.260406e+01 5.067734e-01 4.723963e+02
4.849000e-01 6.615000e-02 3.344666e-05 4.209272e-03 5.952757e-03 1.000000e-02 4.209235e-03 1.592980e+01 1.200264e+05 5.926071e+02
2.533000e-02 1.266000e-02 8.406782e-03 1.610753e-04 2.277949e-04 1.000000e-02 1.610753e-04 2.065332e+01 2.064411e+06 2.181162e+02
2.000000e+00 5.223000e-02 5.904941e-30 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 2.028059e+27 5.906562e-42
4.571000e-02 4.375000e-01 2.233080e-01 4.762148e-05 6.734694e-05 1.000000e-02 4.762148e-05 1.312358e+01 2.184930e-05 5.064192e+02
2.000000e+00 2.894000e-02 1.824520e-31 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 3.906733e+28 1.825021e-43
2.388000e-01 1.266000e-02 9.172344e-19 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 1.152923e+19 3.996790e-23
2.850000e-02 8.886000e-01 1.733169e-03 2.080078e-04 2.941675e-04 1.000000e-02 2.080078e-04 3.108059e+01 5.305690e-08 7.498945e+01
8.249000e-02 1.194000e-01 6.644122e-01 2.942174e-05 4.160863e-05 1.000000e-02 2.942174e-05 7.138734e+00 1.713629e-02 5.751410e+02
4.571000e-02 1.701000e-01 2.736101e+00 1.441211e-05 2.038180e-05 1.000000e-02 1.441211e-05 7.596247e+00 4.114952e-03 5.683123e+02
2.000000e+00 2.572000e-02 9.481830e-32 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 7.100793e+28 9.484433e-44
9.283000e-02 1.805000e-02 3.050123e-04 1.089892e-03 1.541339e-03 1.000000e-02 1.089891e-03 1.773112e+01 1.577213e+06 3.623132e+02
6.141000e-01 1.000000e-02 3.700148e-30 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 7.238320e+28 3.701164e-42
8.249000e-02 7.444000e-02 5.213914e-02 8.932563e-05 1.263255e-04 1.000000e-02 8.932563e-05 1.145418e+01 5.673325e+04 4.160218e+02
3.829000e-01 1.061000e-01 2.070918e-04 1.165566e-03 1.648358e-03 1.000000e-02 1.165565e-03 1.815035e+01 5.679269e+04 2.813432e+02
5.789000e-02 1.604000e-02 1.332735e-03 6.217864e-04 8.793386e-04 1.000000e-02 6.217863e-04 9.766294e+00 1.319842e+06 5.152599e+02
9.283000e-02 1.701000e-01 4.061133e-01 3.310980e-05 4.682432e-05 1.000000e-02 3.310980e-05 1.131727e+01 4.027847e-03 4.452053e+02
2.251000e-02 2.894000e-02 1.767459e+01 4.964478e-06 7.020832e-06 1.000000e-02 4.964478e-06 1.328070e+01 4.885077e+00 4.356087e+02
1.323000e-01 8.886000e-01 6.340345e-04 2.865380e-04 4.052258e-04 1.000000e-02 2.865379e-04 3.137237e+01 6.041257e-07 5.205677e+01
2.251000e-02 3.888000e-01 6.360320e-01 2.783084e-05 3.935876e-05 1.000000e-02 2.783084e-05 1.514837e+01 2.205519e-05 4.926423e+02
6.910000e-01 4.125000e-02 3.851102e-19 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 2.151538e+18 1.678093e-23
9.283000e-02 7.017000e-01 5.893060e-03 1.875225e-04 2.651968e-04 1.000000e-02 1.875225e-04 2.682749e+01 1.407974e-06 2.072276e+02
7.776000e-01 3.665000e-02 2.059804e-07 9.999127e-03 1.414019e-02 1.000000e-02 9.998628e-03 3.007823e+01 2.746332e+06 2.059444e+01
2.251000e-02 1.512000e-01 1.166590e+01 6.381406e-06 9.024671e-06 1.000000e-02 6.381406e-06 1.337177e+01 7.147526e-03 4.750628e+02
2.000000e-02 4.375000e-01 3.476415e-01 2.956840e-05 4.181604e-05 1.000000e-02 2.956840e-05 2.091188e+01 1.082931e-05 3.039396e+02
1.403000e+00 2.728000e-01 1.310462e-05 4.755232e-03 6.724838e-03 1.000000e-02 4.755179e-03 1.698959e+01 5.502314e+03 2.963248e+02
