# mzprime m4 sum_w_post_smearing v_mu4 v_4i epsilon u_mu4 chi2 decay_length MB_N_events eff_selection eff_total
5.789000e-02 2.031000e-02 3.069766e-03 4.541743e-04 6.422994e-04 1.000000e-02 4.541743e-04 5.916156e+00 7.242945e+05 6.332140e+02 4.054334e-02 9.345537e-08
4.309000e-01 6.236000e-01 6.341803e-08 5.303686e-10 7.500545e-10 1.000000e-02 5.303686e-10 3.180203e+01 1.011572e+07 1.783891e-14 4.405507e-03 7.716798e-09
1.489000e-01 1.000000e+00 3.071652e-06 3.094388e-10 4.376126e-10 1.000000e-02 3.094388e-10 3.180203e+01 4.600038e+05 2.941181e-13 1.431005e-02 7.717909e-07
3.024000e-01 1.512000e-01 2.059509e-03 5.166091e-04 7.305954e-04 1.000000e-02 5.166090e-04 7.786532e+00 1.657254e+04 5.496520e+02 2.871002e-02 8.625929e-06
6.910000e-01 7.444000e-02 1.166562e-05 6.862993e-03 9.705509e-03 1.000000e-02 6.862832e-03 6.752887e+00 1.038090e+05 5.494585e+02 3.919064e-02 7.850653e-07
1.675000e-01 4.642000e-02 7.497929e-04 9.130603e-04 1.291262e-03 1.000000e-02 9.130599e-04 6.380401e+00 2.062971e+05 6.250867e+02 4.039113e-02 4.348130e-07
1.323000e-01 2.154000e-01 8.580090e-02 7.085029e-05 1.001974e-04 1.000000e-02 7.085029e-05 1.306733e+01 1.017210e-03 4.307003e+02 1.450807e-02 3.344057e-05
6.514000e-02 8.886000e-01 1.196018e-03 1.049909e-04 1.484796e-04 1.000000e-02 1.049909e-04 3.177066e+01 1.088410e-06 1.318381e+01 1.653080e-02 5.165161e-05
1.675000e-01 3.665000e-02 3.711352e-04 1.291420e-03 1.826342e-03 1.000000e-02 1.291419e-03 7.063893e+00 3.428962e+05 6.189667e+02 4.060268e-02 2.120859e-07
6.141000e-01 1.343000e-01 9.693534e-05 2.458174e-03 3.476372e-03 1.000000e-02 2.458167e-03 7.250330e+00 2.581929e+04 5.857433e+02 3.185552e-02 4.507000e-06
1.885000e-01 7.444000e-02 1.931414e-03 5.533735e-04 7.825882e-04 1.000000e-02 5.533735e-04 6.687396e+00 8.053125e+04 5.914420e+02 3.893738e-02 1.616150e-06
6.514000e-02 2.572000e-02 4.199094e-03 3.866513e-04 5.468075e-04 1.000000e-02 3.866513e-04 5.849229e+00 4.799952e+05 6.277613e+02 4.057215e-02 1.717729e-07
1.675000e-01 1.125000e-02 7.530450e-18 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 5.056823e+18 3.281345e-22 4.052873e-02 4.293415e-21
3.403000e-01 4.924000e-01 6.288538e-04 3.147372e-04 4.451056e-04 1.000000e-02 3.147372e-04 3.057629e+01 3.640796e-05 6.229394e+01 5.532963e-03 1.627156e-05
2.388000e-01 1.125000e-02 5.126223e-19 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 2.092146e+19 2.233719e-23 4.046887e-02 9.023738e-22
1.489000e-01 1.512000e-01 8.132595e-02 6.116559e-05 8.650121e-05 1.000000e-02 6.116559e-05 1.836580e+01 1.269199e+00 3.042590e+02 1.570127e-02 3.750224e-05
1.675000e-01 4.924000e-01 9.190664e-03 1.630857e-04 2.306379e-04 1.000000e-02 1.630857e-04 2.094840e+01 1.820246e-05 2.444435e+02 1.394887e-02 3.928649e-05
3.829000e-01 1.266000e-02 6.339760e-28 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 3.321945e+27 6.341500e-40 4.132344e-02 5.393303e-30
6.141000e-01 8.886000e-01 1.700418e-08 1.230613e-09 1.740350e-09 1.000000e-02 1.230613e-09 3.180203e+01 1.319492e+06 2.575129e-14 2.619950e-03 3.507942e-08
1.579000e+00 7.897000e-01 1.451919e-16 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 1.943279e+13 6.326642e-21 4.577931e-03 3.061968e-15
1.323000e-01 2.031000e-02 1.470654e-04 2.013390e-03 2.847357e-03 1.000000e-02 2.013385e-03 6.007710e+00 1.071552e+06 5.961644e+02 4.052802e-02 4.123679e-08
4.062000e-02 1.701000e-01 3.577572e+00 1.244465e-05 1.759939e-05 1.000000e-02 1.244465e-05 7.669686e+00 4.334935e-03 5.540559e+02 3.682291e-02 7.222654e-05
1.323000e-01 3.455000e-01 5.107743e-02 9.097025e-05 1.286514e-04 1.000000e-02 9.097025e-05 1.406085e+01 1.080183e-04 4.226957e+02 1.649189e-02 3.985176e-05
2.687000e-01 1.266000e-02 4.249293e-19 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 1.848760e+19 1.851602e-23 4.074739e-02 1.099504e-21
4.571000e-02 7.017000e-01 1.018600e-02 1.701696e-04 2.406561e-04 1.000000e-02 1.701696e-04 2.593491e+01 4.143038e-07 2.949630e+02 2.136258e-02 6.312480e-05
1.108000e+00 4.642000e-02 3.529387e-28 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 3.453085e+26 3.530356e-40 4.033966e-02 1.327602e-28
3.609000e-02 5.541000e-01 6.419181e-02 8.570861e-05 1.212103e-04 1.000000e-02 8.570861e-05 1.744977e+01 2.067680e-06 4.715509e+02 2.708856e-02 7.017049e-05
2.000000e-02 2.031000e-02 1.952132e+01 5.170281e-06 7.311881e-06 1.000000e-02 5.170281e-06 8.995614e+00 1.313459e+03 5.218400e+02 3.596761e-02 5.332428e-05
4.849000e-01 1.194000e-01 1.846486e-04 1.786668e-03 2.526727e-03 1.000000e-02 1.786666e-03 7.155161e+00 3.392006e+04 5.894323e+02 3.360914e-02 3.695501e-06
2.251000e-02 1.125000e-02 1.362255e-02 2.113720e-04 2.989251e-04 1.000000e-02 2.113720e-04 7.071479e+00 1.360940e+06 6.086297e+02 4.100938e-02 4.736804e-08
1.675000e-01 2.894000e-02 1.821490e-04 1.854239e-03 2.622285e-03 1.000000e-02 1.854235e-03 6.399735e+00 5.482877e+05 6.262648e+02 4.071466e-02 1.048583e-07
3.609000e-02 8.886000e-01 1.459268e-03 5.007885e-05 7.082219e-05 1.000000e-02 5.007885e-05 3.179957e+01 1.468319e-06 3.659685e+00 1.548040e-02 4.687669e-05
2.251000e-02 2.572000e-02 1.553208e+01 6.025223e-06 8.520952e-06 1.000000e-02 6.025223e-06 7.879941e+00 1.173405e+01 5.638661e+02 3.676416e-02 5.519245e-05
8.751000e-01 7.897000e-01 1.939515e-14 6.601087e-09 9.335346e-09 1.000000e-02 6.601087e-09 3.180203e+01 9.890838e+11 8.451308e-19 3.821370e-03 5.579666e-14
6.141000e-01 1.512000e-01 1.273408e-04 2.128407e-03 3.010015e-03 1.000000e-02 2.128402e-03 7.366081e+00 1.888608e+04 5.768686e+02 2.932316e-02 6.036060e-06
7.776000e-01 8.886000e-01 4.533200e-10 1.230562e-09 1.740278e-09 1.000000e-02 1.230562e-09 3.180203e+01 8.128464e+06 6.864551e-16 9.757434e-04 1.818222e-09
1.777000e+00 6.615000e-02 6.434846e-29 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 3.890358e+26 6.436613e-41 3.988195e-02 1.458313e-28
2.000000e+00 2.285000e-02 4.685051e-32 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 1.276369e+29 4.686337e-44 4.148004e-02 1.661118e-31
7.776000e-01 6.615000e-02 4.673950e-06 9.999127e-03 1.414019e-02 1.000000e-02 9.998628e-03 8.035404e+00 1.419726e+05 4.673134e+02 3.978161e-02 4.827464e-07
2.388000e-01 2.154000e-01 1.077961e-02 2.167945e-04 3.065937e-04 1.000000e-02 2.167945e-04 1.001269e+01 3.371055e+03 5.066399e+02 1.709518e-02 2.433687e-05
4.062000e-02 2.154000e-01 2.611774e+00 1.417463e-05 2.004595e-05 1.000000e-02 1.417463e-05 8.887065e+00 1.636141e-03 5.247577e+02 3.563227e-02 7.211792e-05
7.330000e-02 7.017000e-01 7.654802e-03 2.013245e-04 2.847158e-04 1.000000e-02 2.013245e-04 2.501742e+01 7.613501e-07 3.102609e+02 2.257280e-02 7.008203e-05
1.403000e+00 2.728000e-01 1.360709e-05 6.383648e-03 9.027658e-03 1.000000e-02 6.383518e-03 8.576230e+00 3.035689e+03 5.545022e+02 1.478384e-02 1.652476e-05
3.403000e-01 1.701000e-01 1.710346e-03 5.619149e-04 7.946675e-04 1.000000e-02 5.619148e-04 8.806792e+00 1.247223e+04 5.400389e+02 2.539716e-02 1.098462e-05
2.388000e-01 3.888000e-01 3.429490e-03 1.972242e-04 2.789171e-04 1.000000e-02 1.972242e-04 2.431304e+01 7.272277e-05 1.333981e+02 6.436773e-03 1.689872e-05
1.885000e-01 2.285000e-02 5.585773e-05 3.318908e-03 4.693618e-03 1.000000e-02 3.318889e-03 6.853724e+00 9.050318e+05 6.152812e+02 4.095157e-02 4.625880e-08
1.885000e-01 3.888000e-01 9.191721e-03 1.546250e-04 2.186728e-04 1.000000e-02 1.546250e-04 2.077750e+01 5.831289e-05 2.197639e+02 9.292925e-03 2.360919e-05
5.457000e-01 7.444000e-02 2.976862e-05 4.464817e-03 6.314142e-03 1.000000e-02 4.464772e-03 6.840035e+00 9.502144e+04 5.934253e+02 3.916259e-02 8.688359e-07
8.751000e-01 5.878000e-02 4.069067e-19 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 9.457279e+17 1.773070e-23 4.001939e-02 6.406696e-20
2.122000e-01 1.000000e-02 6.147629e-19 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 2.366155e+19 2.678790e-23 4.011431e-02 7.396571e-22
8.751000e-01 2.154000e-01 6.204616e-05 2.819900e-03 3.987925e-03 1.000000e-02 2.819889e-03 9.244581e+00 7.563912e+03 4.933808e+02 2.038296e-02 1.169421e-05
4.062000e-02 1.604000e-02 5.293625e-03 3.451214e-04 4.880753e-04 1.000000e-02 3.451214e-04 6.274566e+00 9.721838e+05 6.305172e+02 4.087044e-02 6.866554e-08
1.108000e+00 6.236000e-01 8.370950e-06 5.287301e-03 7.477269e-03 1.000000e-02 5.287227e-03 2.638045e+01 2.272174e+01 2.340146e+02 5.267387e-03 1.862033e-05
2.388000e-01 1.266000e-02 1.051028e-18 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 1.152634e+19 4.579789e-23 4.056926e-02 1.845617e-21
1.247000e+00 1.061000e-01 7.505607e-19 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 2.029439e+17 3.270520e-23 3.576883e-02 4.526575e-19
5.789000e-02 8.886000e-01 1.257541e-03 1.006330e-04 1.423165e-04 1.000000e-02 1.006330e-04 3.177230e+01 9.356564e-07 1.273511e+01 1.612284e-02 5.001408e-05
6.910000e-01 7.017000e-01 3.060279e-11 1.230571e-09 1.740290e-09 1.000000e-02 1.230571e-09 3.180203e+01 6.724007e+08 4.634195e-17 1.001604e-03 2.420123e-11
6.141000e-01 4.642000e-02 3.736122e-06 9.999127e-03 1.414019e-02 1.000000e-02 9.998628e-03 9.363405e+00 3.250218e+05 3.735470e+02 4.042051e-02 1.649973e-07
1.675000e-01 8.886000e-01 1.934780e-06 2.294207e-10 3.244499e-10 1.000000e-02 2.294207e-10 3.180203e+01 1.512641e+06 1.018350e-13 1.602113e-02 2.556439e-07
7.776000e-01 3.070000e-01 1.324208e-04 1.890366e-03 2.673377e-03 1.000000e-02 1.890363e-03 1.122706e+01 1.676753e+03 4.732036e+02 1.259123e-02 2.057488e-05
2.251000e-02 1.266000e-02 2.053364e-02 1.771353e-04 2.505071e-04 1.000000e-02 1.771353e-04 5.767170e+00 1.015726e+06 6.442821e+02 4.035654e-02 7.213592e-08
1.176000e-01 1.125000e-02 3.775408e-05 3.911761e-03 5.532024e-03 1.000000e-02 3.911731e-03 6.924177e+00 3.489734e+06 5.777083e+02 4.074677e-02 7.562265e-09
2.388000e-01 8.377000e-02 1.094987e-03 7.381083e-04 1.043842e-03 1.000000e-02 7.381081e-04 7.008029e+00 6.610930e+04 5.965534e+02 3.730277e-02 1.976022e-06
1.108000e+00 5.541000e-01 1.266041e-05 4.972752e-03 7.032446e-03 1.000000e-02 4.972690e-03 2.200635e+01 4.880178e+01 3.130700e+02 6.174691e-03 1.966687e-05
5.144000e-02 2.424000e-01 1.365002e+00 1.934215e-05 2.735393e-05 1.000000e-02 1.934215e-05 9.362207e+00 9.909439e-04 5.106726e+02 3.413048e-02 7.099639e-05
9.848000e-01 8.886000e-01 7.111728e-15 6.601087e-09 9.335346e-09 1.000000e-02 6.601087e-09 3.180203e+01 8.792662e+11 3.098889e-19 3.723470e-03 5.787762e-14
1.045000e-01 3.455000e-01 1.205014e-01 6.161441e-05 8.713593e-05 1.000000e-02 6.161441e-05 1.238914e+01 1.417031e-04 4.574638e+02 2.311923e-02 5.477197e-05
1.579000e+00 6.236000e-01 2.376978e-06 9.999127e-03 1.414019e-02 1.000000e-02 9.998628e-03 2.615366e+01 2.947481e+01 2.376563e+02 5.542258e-03 1.879961e-05
2.251000e-02 6.615000e-02 1.938030e+01 5.656672e-06 7.999742e-06 1.000000e-02 5.656672e-06 6.074229e+00 1.127083e-01 6.201297e+02 3.882301e-02 7.254570e-05
5.144000e-02 1.194000e-01 2.737847e+00 1.461338e-05 2.066644e-05 1.000000e-02 1.461338e-05 6.763872e+00 1.587825e-02 5.846697e+02 3.614486e-02 7.208987e-05
1.579000e+00 2.154000e-01 6.010999e-06 9.280563e-03 1.312413e-02 1.000000e-02 9.280164e-03 8.454959e+00 7.603843e+03 5.177204e+02 2.042825e-02 1.012442e-05
9.848000e-01 1.125000e-02 1.787334e-31 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 2.641519e+29 1.787824e-43 4.155023e-02 4.300942e-32
2.000000e+00 1.343000e-01 1.381533e-07 9.999127e-03 1.414019e-02 1.000000e-02 9.998628e-03 3.046385e+01 1.806957e+05 1.381292e+01 3.236203e-02 5.201625e-07
2.000000e+00 1.000000e+00 2.156840e-17 6.601087e-09 9.335347e-09 1.000000e-02 6.601087e-09 3.180203e+01 1.536479e+13 9.398289e-22 4.812623e-03 4.183062e-15
1.489000e-01 5.541000e-01 9.070167e-03 1.744944e-04 2.467723e-04 1.000000e-02 1.744944e-04 2.093797e+01 8.619017e-06 2.761711e+02 1.789810e-02 5.297643e-05
9.848000e-01 5.878000e-02 3.644075e-07 9.999127e-03 1.414019e-02 1.000000e-02 9.998628e-03 2.843153e+01 6.610577e+05 3.643439e+01 4.013912e-02 8.851397e-08
4.309000e-01 3.888000e-01 5.668662e-04 7.947466e-04 1.123941e-03 1.000000e-02 7.947464e-04 1.897899e+01 1.387208e+02 3.580453e+02 8.141660e-03 1.666311e-05
9.283000e-02 3.455000e-01 1.677280e-01 5.330668e-05 7.538703e-05 1.000000e-02 5.330668e-05 1.171959e+01 1.480691e-04 4.766164e+02 2.589310e-02 5.941968e-05
1.403000e+00 8.886000e-01 3.883884e-16 6.601087e-09 9.335347e-09 1.000000e-02 6.601087e-09 3.180203e+01 5.949445e+12 1.692377e-20 4.557325e-03 1.029082e-14
2.251000e-02 5.541000e-01 7.367817e-02 7.976433e-05 1.128038e-04 1.000000e-02 7.976433e-05 1.841744e+01 9.286782e-07 4.687662e+02 2.573256e-02 6.561133e-05
1.247000e+00 1.604000e-02 2.363961e-31 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 1.137810e+29 2.364610e-43 4.124497e-02 1.372219e-31
2.000000e+00 5.541000e-01 1.431503e-17 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 3.315462e+14 6.237683e-22 6.216489e-03 1.929335e-16
3.024000e-01 3.888000e-01 1.611717e-03 2.506607e-04 3.544877e-04 1.000000e-02 2.506607e-04 2.746108e+01 1.424279e-04 1.012655e+02 5.769567e-03 1.591071e-05
2.000000e+00 1.266000e-02 1.313447e-33 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 2.479329e+30 1.313807e-45 4.136349e-02 4.641996e-33
2.388000e-01 2.031000e-02 1.521181e-05 6.008756e-03 8.497511e-03 1.000000e-02 6.008648e-03 7.874914e+00 1.288960e+06 5.492247e+02 4.071332e-02 2.697221e-08
9.283000e-02 3.257000e-02 2.321932e-03 5.095681e-04 7.206381e-04 1.000000e-02 5.095681e-04 6.148305e+00 3.572209e+05 6.029121e+02 4.084560e-02 2.401426e-07
1.323000e-01 2.572000e-02 3.086961e-04 1.425115e-03 2.015414e-03 1.000000e-02 1.425113e-03 6.126197e+00 6.489910e+05 6.269469e+02 4.079855e-02 8.711550e-08
1.579000e+00 3.665000e-02 5.103307e-30 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 4.653199e+27 5.104708e-42 4.155790e-02 7.255275e-30
7.330000e-02 4.924000e-01 7.396449e-02 8.073125e-05 1.141712e-04 1.000000e-02 8.073125e-05 1.424789e+01 1.371812e-05 4.820661e+02 2.829434e-02 7.459860e-05
1.108000e+00 5.878000e-02 1.507767e-07 9.999127e-03 1.414019e-02 1.000000e-02 9.998628e-03 3.039173e+01 1.060167e+06 1.507504e+01 4.032093e-02 5.670896e-08
8.249000e-02 4.125000e-02 7.700163e-03 2.858323e-04 4.042279e-04 1.000000e-02 2.858323e-04 5.706952e+00 1.985034e+05 6.291040e+02 4.053961e-02 5.838588e-07
1.675000e-01 8.377000e-02 4.243760e-03 3.662994e-04 5.180256e-04 1.000000e-02 3.662994e-04 6.813046e+00 5.946965e+04 5.694077e+02 3.772065e-02 2.483754e-06
2.687000e-01 3.888000e-01 2.300124e-03 2.256581e-04 3.191288e-04 1.000000e-02 2.256581e-04 2.558876e+01 8.969643e-05 1.171260e+02 5.944270e-03 1.599169e-05
1.489000e-01 1.701000e-01 6.872412e-02 7.013524e-05 9.918621e-05 1.000000e-02 7.013524e-05 1.652008e+01 1.313073e-02 3.380506e+02 1.424951e-02 3.268829e-05
4.062000e-02 3.257000e-02 5.360453e-02 1.055088e-04 1.492119e-04 1.000000e-02 1.055088e-04 6.546023e+00 1.935759e+05 5.967309e+02 4.070241e-02 6.981590e-07
5.457000e-01 1.701000e-01 2.647482e-04 1.430683e-03 2.023290e-03 1.000000e-02 1.430682e-03 7.939974e+00 1.413493e+04 5.419012e+02 2.628929e-02 8.532468e-06
5.144000e-02 3.888000e-01 3.443528e-01 3.853265e-05 5.449340e-05 1.000000e-02 3.853265e-05 1.174347e+01 6.020479e-05 5.112830e+02 3.185511e-02 7.274623e-05
6.141000e-01 9.427000e-02 3.787042e-05 3.992511e-03 5.646219e-03 1.000000e-02 3.992480e-03 6.516110e+00 5.832492e+04 6.036600e+02 3.692786e-02 1.696375e-06
1.176000e-01 1.512000e-01 1.789633e-01 4.869321e-05 6.886260e-05 1.000000e-02 4.869321e-05 1.269080e+01 9.705314e-03 4.243271e+02 1.852534e-02 4.169430e-05
8.751000e-01 7.444000e-02 1.720370e-18 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 2.894870e+17 7.496404e-23 3.895876e-02 2.736542e-19
1.045000e-01 1.914000e-01 2.465534e-01 4.550670e-05 6.435619e-05 1.000000e-02 4.550670e-05 9.750313e+00 1.897130e-03 5.105775e+02 2.152894e-02 4.681991e-05
2.000000e+00 1.914000e-01 3.493364e-19 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 7.029445e+16 1.522211e-23 2.330041e-02 1.403689e-18
4.571000e-02 2.031000e-02 7.156676e-03 2.920132e-04 4.129690e-04 1.000000e-02 2.920132e-04 7.553307e+00 6.472730e+05 6.102621e+02 4.053678e-02 1.225727e-07
2.251000e-02 4.375000e-01 3.292596e-01 3.979876e-05 5.628395e-05 1.000000e-02 3.979876e-05 1.357172e+01 7.578035e-06 5.215280e+02 2.979453e-02 6.861106e-05
1.885000e-01 1.914000e-01 2.797810e-02 8.148761e-05 1.152409e-04 1.000000e-02 8.148761e-05 2.239499e+01 5.693943e-01 1.857811e+02 1.190545e-02 2.879303e-05
2.533000e-02 8.377000e-02 1.438250e+01 6.449918e-06 9.121561e-06 1.000000e-02 6.449918e-06 6.351967e+00 5.330132e-02 5.983325e+02 3.840095e-02 7.240556e-05
1.045000e-01 4.642000e-02 4.408463e-03 3.693210e-04 5.222988e-04 1.000000e-02 3.693210e-04 6.092525e+00 1.762468e+05 6.013056e+02 4.023517e-02 6.323865e-07
7.776000e-01 4.924000e-01 5.550250e-05 2.482418e-03 3.510659e-03 1.000000e-02 2.482411e-03 2.001695e+01 7.596186e+01 3.420287e+02 6.883934e-03 1.849585e-05
1.108000e+00 1.000000e+00 2.755719e-15 6.601087e-09 9.335346e-09 1.000000e-02 6.601087e-09 3.180203e+01 7.807467e+11 1.200787e-19 3.778354e-03 6.910042e-14
7.330000e-02 1.512000e-01 9.502455e-01 2.433690e-05 3.441757e-05 1.000000e-02 2.433690e-05 7.553105e+00 6.051855e-03 5.628157e+02 3.126559e-02 6.401349e-05
1.777000e+00 5.541000e-01 2.074733e-06 9.999127e-03 1.414019e-02 1.000000e-02 9.998628e-03 2.216644e+01 8.883384e+01 2.074371e+02 6.217537e-03 1.776521e-05
4.571000e-02 2.728000e-01 1.291052e+00 1.979283e-05 2.799128e-05 1.000000e-02 1.979283e-05 9.839596e+00 5.223480e-04 5.057772e+02 3.408633e-02 7.092009e-05
5.457000e-01 1.194000e-01 1.092341e-04 2.225210e-03 3.146915e-03 1.000000e-02 2.225205e-03 8.386413e+00 3.534776e+04 5.408793e+02 3.403186e-02 3.288243e-06
3.609000e-02 4.642000e-02 6.978130e+00 8.678657e-06 1.227347e-05 1.000000e-02 8.678657e-06 8.930911e+00 9.923444e-01 5.255864e+02 3.683923e-02 7.055398e-05
8.751000e-01 7.017000e-01 1.651535e-14 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 2.293888e+12 7.196456e-19 4.380610e-03 2.685686e-14
4.309000e-01 4.375000e-01 1.876376e-09 1.230571e-09 1.740291e-09 1.000000e-02 1.230571e-09 3.180203e+01 1.101814e+09 2.841408e-15 5.860703e-03 7.067226e-11
1.579000e+00 4.642000e-02 2.076276e-29 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 1.426022e+27 2.076846e-41 4.092816e-02 2.959086e-29
1.885000e-01 8.886000e-01 7.211188e-06 5.763214e-10 8.150415e-10 1.000000e-02 5.763214e-10 3.180203e+01 3.042466e+05 2.395170e-12 1.525965e-02 1.152979e-06
3.024000e-01 2.728000e-01 4.477302e-03 2.962826e-04 4.190069e-04 1.000000e-02 2.962826e-04 1.411200e+01 1.423674e+03 3.930327e+02 1.231011e-02 2.575227e-05
3.024000e-01 8.886000e-01 1.222555e-07 2.294220e-10 3.244517e-10 1.000000e-02 2.294220e-10 3.180203e+01 5.101393e+06 6.434853e-15 1.166136e-02 4.742125e-08
1.108000e+00 2.031000e-02 2.623187e-30 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 2.168533e+28 2.623908e-42 4.131334e-02 9.829059e-31
1.675000e-01 5.878000e-02 1.489829e-03 6.342817e-04 8.970096e-04 1.000000e-02 6.342816e-04 6.655371e+00 1.274183e+05 5.993778e+02 3.991825e-02 8.633618e-07
1.108000e+00 1.343000e-01 9.125194e-06 7.783511e-03 1.100721e-02 1.000000e-02 7.783275e-03 7.965961e+00 2.787023e+04 5.528320e+02 3.200346e-02 3.612694e-06
2.687000e-01 3.455000e-01 2.962952e-03 2.000035e-04 2.828476e-04 1.000000e-02 2.000035e-04 2.510174e+01 2.516125e-04 1.185222e+02 6.003883e-03 1.627779e-05
2.251000e-02 6.236000e-01 3.101818e-02 1.142068e-04 1.615128e-04 1.000000e-02 1.142068e-04 2.248567e+01 3.177994e-07 4.045759e+02 2.311037e-02 6.315270e-05
1.176000e-01 1.425000e-02 7.835289e-05 2.808076e-03 3.971203e-03 1.000000e-02 2.808065e-03 6.161432e+00 2.049152e+06 6.178353e+02 4.062503e-02 1.575768e-08
1.247000e+00 2.572000e-02 4.204302e-30 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 1.064927e+28 4.205456e-42 4.135588e-02 2.446850e-30
6.514000e-02 3.257000e-02 8.671209e-03 2.673283e-04 3.780593e-04 1.000000e-02 2.673283e-04 5.910976e+00 2.880142e+05 6.196828e+02 4.056656e-02 3.564107e-07
2.000000e-02 1.343000e-01 1.588316e+01 5.877258e-06 8.311698e-06 1.000000e-02 5.877258e-06 8.237891e+00 9.497216e-03 5.486388e+02 3.818771e-02 6.975526e-05
1.108000e+00 8.886000e-01 2.633137e-15 6.601087e-09 9.335346e-09 1.000000e-02 6.601087e-09 3.180203e+01 1.809623e+12 1.147372e-19 4.196010e-03 3.161108e-14
2.000000e-02 6.615000e-02 2.459454e+01 4.975597e-06 7.036557e-06 1.000000e-02 4.975597e-06 6.080125e+00 1.133995e-01 6.088764e+02 3.884988e-02 7.169335e-05
1.579000e+00 7.017000e-01 1.443164e-06 9.999127e-03 1.414019e-02 1.000000e-02 9.998628e-03 2.967108e+01 1.588272e+01 1.442912e+02 5.056535e-03 1.765013e-05
2.000000e+00 7.897000e-01 3.042741e-07 6.053785e-03 8.561188e-03 1.000000e-02 6.053674e-03 3.170754e+01 6.361537e+01 1.115113e+01 4.788501e-03 1.511104e-05
1.675000e-01 2.154000e-01 3.217167e-02 9.677559e-05 1.368613e-04 1.000000e-02 9.677558e-05 1.779948e+01 1.722260e-03 3.013042e+02 1.025540e-02 2.464299e-05
1.885000e-01 2.154000e-01 2.230735e-02 9.725611e-05 1.375409e-04 1.000000e-02 9.725610e-05 2.067175e+01 5.371078e-03 2.109997e+02 9.608433e-03 2.445664e-05
2.000000e-02 1.701000e-01 1.113930e+01 6.973444e-06 9.861939e-06 1.000000e-02 6.973444e-06 8.522916e+00 3.317363e-03 5.416922e+02 3.677668e-02 6.965429e-05
3.829000e-01 2.154000e-01 1.640991e-03 5.643744e-04 7.981458e-04 1.000000e-02 5.643743e-04 8.782288e+00 5.784790e+03 5.226859e+02 1.971828e-02 1.731581e-05
3.609000e-02 2.894000e-02 5.894506e-02 1.034668e-04 1.463241e-04 1.000000e-02 1.034668e-04 5.975806e+00 2.267282e+05 6.310288e+02 4.110825e-02 5.873840e-07
1.045000e-01 7.444000e-02 1.975277e-02 1.737617e-04 2.457361e-04 1.000000e-02 1.737617e-04 6.728737e+00 5.805474e+04 5.963977e+02 3.861051e-02 2.895370e-06
1.579000e+00 8.377000e-02 6.784945e-28 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 7.430983e+25 6.786807e-40 3.847455e-02 9.877095e-28
1.247000e+00 5.223000e-02 2.736603e-28 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 3.070760e+26 2.737355e-40 4.068159e-02 1.600076e-28
1.885000e-01 4.642000e-02 4.816267e-04 1.139725e-03 1.611814e-03 1.000000e-02 1.139724e-03 6.496240e+00 2.146307e+05 6.256203e+02 4.088700e-02 3.986665e-07
3.829000e-01 1.805000e-02 2.306155e-19 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 1.281080e+19 1.004892e-23 4.104719e-02 1.950978e-21
1.489000e-01 2.572000e-02 1.950022e-04 1.770345e-03 2.503642e-03 1.000000e-02 1.770342e-03 6.157954e+00 6.782151e+05 6.111606e+02 4.080328e-02 7.809919e-08
